Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Sprint_GetOffTime,,,2018-09-29 15:08:43,2018-09-29 15:08:53,10.059s,FAILED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - SprintGetDropTime,,,2018-09-29 15:08:43,2018-09-29 15:08:45,1.838s,PASSED
callTestCase,,,2018-09-29 15:08:43,2018-09-29 15:08:43,0.437s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-09-29 15:08:43,2018-09-29 15:08:43,0.001s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-09-29 15:08:43,2018-09-29 15:08:45,1.208s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-09-29 15:08:45,2018-09-29 15:08:45,0.000s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-09-29 15:08:45,2018-09-29 15:08:45,0.000s,PASSED
"Statement - If (var_Status_GetTransport == ""true"")",,,2018-09-29 15:08:45,2018-09-29 15:08:45,0.000s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"")",,,2018-09-29 15:08:45,2018-09-29 15:08:45,0.000s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"")",,,2018-09-29 15:08:45,2018-09-29 15:08:45,0.001s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"")",,,2018-09-29 15:08:45,2018-09-29 15:08:45,0.000s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"")",,,2018-09-29 15:08:45,2018-09-29 15:08:45,0.000s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"")",,,2018-09-29 15:08:45,2018-09-29 15:08:45,0.000s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - SprintGetDropTime,,,2018-09-29 15:08:45,2018-09-29 15:08:45,0.590s,FAILED
callTestCase,,,2018-09-29 15:08:45,2018-09-29 15:08:45,0.106s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-09-29 15:08:45,2018-09-29 15:08:45,0.000s,PASSED
