Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Sprint_GetOperationCode,,,2018-10-01 17:17:17,2018-10-01 17:17:47,29.418s,FAILED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-01 17:17:18,2018-10-01 17:17:25,7.406s,PASSED
callTestCase,,,2018-10-01 17:17:18,2018-10-01 17:17:18,0.444s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-01 17:17:18,2018-10-01 17:17:25,6.762s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-01 17:17:25,2018-10-01 17:17:25,0.001s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-01 17:17:25,2018-10-01 17:17:25,0.000s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-01 17:17:25,2018-10-01 17:17:25,0.000s,PASSED
"Statement - If (var_Status_GetTransport == ""true"")",,,2018-10-01 17:17:25,2018-10-01 17:17:25,0.000s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"")",,,2018-10-01 17:17:25,2018-10-01 17:17:25,0.001s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"")",,,2018-10-01 17:17:25,2018-10-01 17:17:25,0.000s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"")",,,2018-10-01 17:17:25,2018-10-01 17:17:25,0.000s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"")",,,2018-10-01 17:17:25,2018-10-01 17:17:25,0.000s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"")",,,2018-10-01 17:17:25,2018-10-01 17:17:25,0.000s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-01 17:17:25,2018-10-01 17:17:31,6.051s,PASSED
callTestCase,,,2018-10-01 17:17:25,2018-10-01 17:17:25,0.079s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-01 17:17:25,2018-10-01 17:17:31,5.963s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-01 17:17:31,2018-10-01 17:17:31,0.000s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-01 17:17:31,2018-10-01 17:17:31,0.000s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-01 17:17:31,2018-10-01 17:17:31,0.000s,PASSED
"Statement - If (var_Status_GetTransport == ""true"")",,,2018-10-01 17:17:31,2018-10-01 17:17:31,0.000s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"")",,,2018-10-01 17:17:31,2018-10-01 17:17:31,0.000s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"")",,,2018-10-01 17:17:31,2018-10-01 17:17:31,0.001s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"")",,,2018-10-01 17:17:31,2018-10-01 17:17:31,0.000s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"")",,,2018-10-01 17:17:31,2018-10-01 17:17:31,0.000s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"")",,,2018-10-01 17:17:31,2018-10-01 17:17:31,0.000s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-01 17:17:31,2018-10-01 17:17:32,0.595s,FAILED
callTestCase,,,2018-10-01 17:17:31,2018-10-01 17:17:31,0.073s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-01 17:17:31,2018-10-01 17:17:32,0.514s,FAILED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-01 17:17:32,2018-10-01 17:17:41,9.170s,FAILED
callTestCase,,,2018-10-01 17:17:32,2018-10-01 17:17:41,8.919s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-01 17:17:41,2018-10-01 17:17:41,0.242s,FAILED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-01 17:17:41,2018-10-01 17:17:47,5.940s,PASSED
callTestCase,,,2018-10-01 17:17:41,2018-10-01 17:17:41,0.069s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-01 17:17:41,2018-10-01 17:17:47,5.866s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-01 17:17:47,2018-10-01 17:17:47,0.000s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-01 17:17:47,2018-10-01 17:17:47,0.000s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-01 17:17:47,2018-10-01 17:17:47,0.000s,PASSED
"Statement - If (var_Status_GetTransport == ""true"")",,,2018-10-01 17:17:47,2018-10-01 17:17:47,0.000s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"")",,,2018-10-01 17:17:47,2018-10-01 17:17:47,0.000s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"")",,,2018-10-01 17:17:47,2018-10-01 17:17:47,0.000s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"")",,,2018-10-01 17:17:47,2018-10-01 17:17:47,0.000s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"")",,,2018-10-01 17:17:47,2018-10-01 17:17:47,0.000s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"")",,,2018-10-01 17:17:47,2018-10-01 17:17:47,0.000s,PASSED
