Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Sprint_GetOffTime,,,2018-10-02 14:13:51,2018-10-02 14:15:20,1m - 29.375s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-02 14:13:51,2018-10-02 14:13:52,1.203s,PASSED
callTestCase,,,2018-10-02 14:13:51,2018-10-02 14:13:52,0.415s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-02 14:13:52,2018-10-02 14:13:52,0.000s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-02 14:13:52,2018-10-02 14:13:52,0.554s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-02 14:13:52,2018-10-02 14:13:52,0.001s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-02 14:13:52,2018-10-02 14:13:52,0.000s,PASSED
"Statement - If (var_Status_GetTransport == ""true"")",,,2018-10-02 14:13:52,2018-10-02 14:13:52,0.000s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"")",,,2018-10-02 14:13:52,2018-10-02 14:13:52,0.001s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"")",,,2018-10-02 14:13:52,2018-10-02 14:13:52,0.000s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"")",,,2018-10-02 14:13:52,2018-10-02 14:13:52,0.000s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"")",,,2018-10-02 14:13:52,2018-10-02 14:13:52,0.001s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"")",,,2018-10-02 14:13:52,2018-10-02 14:13:52,0.000s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-02 14:13:52,2018-10-02 14:13:53,0.221s,PASSED
callTestCase,,,2018-10-02 14:13:52,2018-10-02 14:13:52,0.080s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-02 14:13:52,2018-10-02 14:13:52,0.000s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-02 14:13:52,2018-10-02 14:13:53,0.129s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.000s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.000s,PASSED
"Statement - If (var_Status_GetTransport == ""true"")",,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.000s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"")",,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.000s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"")",,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.000s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"")",,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.000s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"")",,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.000s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"")",,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.001s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.224s,PASSED
callTestCase,,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.080s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.000s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.134s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.000s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.000s,PASSED
"Statement - If (var_Status_GetTransport == ""true"")",,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.000s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"")",,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.001s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"")",,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.000s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"")",,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.000s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"")",,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.000s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"")",,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.000s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.223s,PASSED
callTestCase,,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.073s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.000s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.141s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.000s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.000s,PASSED
"Statement - If (var_Status_GetTransport == ""true"")",,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.000s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"")",,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.000s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"")",,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.000s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"")",,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.000s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"")",,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.000s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"")",,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.000s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.208s,PASSED
callTestCase,,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.073s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.000s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.127s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.000s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.000s,PASSED
"Statement - If (var_Status_GetTransport == ""true"")",,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.000s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"")",,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.001s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"")",,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.000s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"")",,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.000s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"")",,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.000s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"")",,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.000s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.215s,PASSED
callTestCase,,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.067s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.000s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.139s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.000s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.000s,PASSED
"Statement - If (var_Status_GetTransport == ""true"")",,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.000s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"")",,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.000s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"")",,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.000s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"")",,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.000s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"")",,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.000s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"")",,,2018-10-02 14:13:53,2018-10-02 14:13:53,0.000s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-02 14:13:53,2018-10-02 14:13:54,0.201s,PASSED
callTestCase,,,2018-10-02 14:13:53,2018-10-02 14:13:54,0.074s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-02 14:13:54,2018-10-02 14:13:54,0.000s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-02 14:13:54,2018-10-02 14:13:54,0.120s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-02 14:13:54,2018-10-02 14:13:54,0.000s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-02 14:13:54,2018-10-02 14:13:54,0.000s,PASSED
"Statement - If (var_Status_GetTransport == ""true"")",,,2018-10-02 14:13:54,2018-10-02 14:13:54,0.000s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"")",,,2018-10-02 14:13:54,2018-10-02 14:13:54,0.000s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"")",,,2018-10-02 14:13:54,2018-10-02 14:13:54,0.000s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"")",,,2018-10-02 14:13:54,2018-10-02 14:13:54,0.000s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"")",,,2018-10-02 14:13:54,2018-10-02 14:13:54,0.000s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"")",,,2018-10-02 14:13:54,2018-10-02 14:13:54,0.000s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-02 14:13:54,2018-10-02 14:13:54,0.198s,PASSED
callTestCase,,,2018-10-02 14:13:54,2018-10-02 14:13:54,0.071s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-02 14:13:54,2018-10-02 14:13:54,0.000s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-02 14:13:54,2018-10-02 14:13:54,0.122s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-02 14:13:54,2018-10-02 14:13:54,0.000s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-02 14:13:54,2018-10-02 14:13:54,0.000s,PASSED
"Statement - If (var_Status_GetTransport == ""true"")",,,2018-10-02 14:13:54,2018-10-02 14:13:54,0.000s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"")",,,2018-10-02 14:13:54,2018-10-02 14:13:54,0.000s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"")",,,2018-10-02 14:13:54,2018-10-02 14:13:54,0.000s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"")",,,2018-10-02 14:13:54,2018-10-02 14:13:54,0.000s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"")",,,2018-10-02 14:13:54,2018-10-02 14:13:54,0.000s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"")",,,2018-10-02 14:13:54,2018-10-02 14:13:54,0.000s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-02 14:13:54,2018-10-02 14:13:54,0.188s,PASSED
callTestCase,,,2018-10-02 14:13:54,2018-10-02 14:13:54,0.066s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-02 14:13:54,2018-10-02 14:13:54,0.000s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-02 14:13:54,2018-10-02 14:13:54,0.116s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-02 14:13:54,2018-10-02 14:13:54,0.000s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-02 14:13:54,2018-10-02 14:13:54,0.000s,PASSED
"Statement - If (var_Status_GetTransport == ""true"")",,,2018-10-02 14:13:54,2018-10-02 14:13:54,0.000s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"")",,,2018-10-02 14:13:54,2018-10-02 14:13:54,0.000s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"")",,,2018-10-02 14:13:54,2018-10-02 14:13:54,0.000s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"")",,,2018-10-02 14:13:54,2018-10-02 14:13:54,0.001s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"")",,,2018-10-02 14:13:54,2018-10-02 14:13:54,0.000s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"")",,,2018-10-02 14:13:54,2018-10-02 14:13:54,0.000s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-02 14:13:54,2018-10-02 14:13:56,1.944s,PASSED
callTestCase,,,2018-10-02 14:13:56,2018-10-02 14:13:56,0.070s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-02 14:13:56,2018-10-02 14:13:56,0.000s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-02 14:13:56,2018-10-02 14:13:56,0.131s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-02 14:13:56,2018-10-02 14:13:56,0.000s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-02 14:13:56,2018-10-02 14:13:56,0.000s,PASSED
"Statement - If (var_Status_GetTransport == ""true"")",,,2018-10-02 14:13:56,2018-10-02 14:13:56,0.000s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"")",,,2018-10-02 14:13:56,2018-10-02 14:13:56,0.000s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"")",,,2018-10-02 14:13:56,2018-10-02 14:13:56,0.000s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"")",,,2018-10-02 14:13:56,2018-10-02 14:13:56,0.000s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"")",,,2018-10-02 14:13:56,2018-10-02 14:13:56,0.001s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"")",,,2018-10-02 14:13:56,2018-10-02 14:13:56,0.000s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-02 14:13:56,2018-10-02 14:13:56,0.194s,PASSED
callTestCase,,,2018-10-02 14:13:56,2018-10-02 14:13:56,0.066s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-02 14:13:56,2018-10-02 14:13:56,0.000s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-02 14:13:56,2018-10-02 14:13:56,0.122s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-02 14:13:56,2018-10-02 14:13:56,0.000s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-02 14:13:56,2018-10-02 14:13:56,0.000s,PASSED
"Statement - If (var_Status_GetTransport == ""true"")",,,2018-10-02 14:13:56,2018-10-02 14:13:56,0.000s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"")",,,2018-10-02 14:13:56,2018-10-02 14:13:56,0.000s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"")",,,2018-10-02 14:13:56,2018-10-02 14:13:56,0.000s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"")",,,2018-10-02 14:13:56,2018-10-02 14:13:56,0.000s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"")",,,2018-10-02 14:13:56,2018-10-02 14:13:56,0.000s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"")",,,2018-10-02 14:13:56,2018-10-02 14:13:56,0.000s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-02 14:13:56,2018-10-02 14:13:56,0.239s,PASSED
callTestCase,,,2018-10-02 14:13:56,2018-10-02 14:13:56,0.071s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-02 14:13:56,2018-10-02 14:13:56,0.000s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-02 14:13:56,2018-10-02 14:13:56,0.162s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-02 14:13:56,2018-10-02 14:13:56,0.000s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-02 14:13:56,2018-10-02 14:13:56,0.000s,PASSED
"Statement - If (var_Status_GetTransport == ""true"")",,,2018-10-02 14:13:56,2018-10-02 14:13:56,0.000s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"")",,,2018-10-02 14:13:56,2018-10-02 14:13:56,0.000s,PASSED
