Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Sprint_GetOffTime - P2,,,2018-10-02 08:18:12,2018-10-02 08:18:39,26.549s,FAILED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-02 08:18:12,2018-10-02 08:18:14,1.141s,PASSED
callTestCase,,,2018-10-02 08:18:13,2018-10-02 08:18:13,0.420s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-02 08:18:13,2018-10-02 08:18:13,0.001s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-02 08:18:13,2018-10-02 08:18:14,0.518s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-02 08:18:14,2018-10-02 08:18:14,0.000s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-02 08:18:14,2018-10-02 08:18:14,0.000s,PASSED
"Statement - If (var_Status_GetTransport == ""true"")",,,2018-10-02 08:18:14,2018-10-02 08:18:14,0.000s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"")",,,2018-10-02 08:18:14,2018-10-02 08:18:14,0.000s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"")",,,2018-10-02 08:18:14,2018-10-02 08:18:14,0.000s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"")",,,2018-10-02 08:18:14,2018-10-02 08:18:14,0.000s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"")",,,2018-10-02 08:18:14,2018-10-02 08:18:14,0.001s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"")",,,2018-10-02 08:18:14,2018-10-02 08:18:14,0.000s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-02 08:18:14,2018-10-02 08:18:14,0.255s,PASSED
callTestCase,,,2018-10-02 08:18:14,2018-10-02 08:18:14,0.085s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-02 08:18:14,2018-10-02 08:18:14,0.000s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-02 08:18:14,2018-10-02 08:18:14,0.156s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-02 08:18:14,2018-10-02 08:18:14,0.000s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-02 08:18:14,2018-10-02 08:18:14,0.000s,PASSED
"Statement - If (var_Status_GetTransport == ""true"")",,,2018-10-02 08:18:14,2018-10-02 08:18:14,0.001s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"")",,,2018-10-02 08:18:14,2018-10-02 08:18:14,0.000s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"")",,,2018-10-02 08:18:14,2018-10-02 08:18:14,0.000s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"")",,,2018-10-02 08:18:14,2018-10-02 08:18:14,0.000s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"")",,,2018-10-02 08:18:14,2018-10-02 08:18:14,0.000s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"")",,,2018-10-02 08:18:14,2018-10-02 08:18:14,0.000s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-02 08:18:14,2018-10-02 08:18:14,0.234s,PASSED
callTestCase,,,2018-10-02 08:18:14,2018-10-02 08:18:14,0.078s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-02 08:18:14,2018-10-02 08:18:14,0.000s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-02 08:18:14,2018-10-02 08:18:14,0.143s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-02 08:18:14,2018-10-02 08:18:14,0.000s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-02 08:18:14,2018-10-02 08:18:14,0.000s,PASSED
"Statement - If (var_Status_GetTransport == ""true"")",,,2018-10-02 08:18:14,2018-10-02 08:18:14,0.000s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"")",,,2018-10-02 08:18:14,2018-10-02 08:18:14,0.000s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"")",,,2018-10-02 08:18:14,2018-10-02 08:18:14,0.000s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"")",,,2018-10-02 08:18:14,2018-10-02 08:18:14,0.000s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"")",,,2018-10-02 08:18:14,2018-10-02 08:18:14,0.000s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"")",,,2018-10-02 08:18:14,2018-10-02 08:18:14,0.000s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-02 08:18:14,2018-10-02 08:18:14,0.204s,PASSED
callTestCase,,,2018-10-02 08:18:14,2018-10-02 08:18:14,0.073s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-02 08:18:14,2018-10-02 08:18:14,0.000s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-02 08:18:14,2018-10-02 08:18:14,0.122s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-02 08:18:14,2018-10-02 08:18:14,0.000s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-02 08:18:14,2018-10-02 08:18:14,0.000s,PASSED
"Statement - If (var_Status_GetTransport == ""true"")",,,2018-10-02 08:18:14,2018-10-02 08:18:14,0.000s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"")",,,2018-10-02 08:18:14,2018-10-02 08:18:14,0.000s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"")",,,2018-10-02 08:18:14,2018-10-02 08:18:14,0.000s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"")",,,2018-10-02 08:18:14,2018-10-02 08:18:14,0.000s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"")",,,2018-10-02 08:18:14,2018-10-02 08:18:14,0.000s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"")",,,2018-10-02 08:18:14,2018-10-02 08:18:14,0.000s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-02 08:18:14,2018-10-02 08:18:15,0.254s,PASSED
callTestCase,,,2018-10-02 08:18:14,2018-10-02 08:18:14,0.072s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-02 08:18:14,2018-10-02 08:18:14,0.000s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-02 08:18:14,2018-10-02 08:18:15,0.175s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-02 08:18:15,2018-10-02 08:18:15,0.000s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-02 08:18:15,2018-10-02 08:18:15,0.000s,PASSED
"Statement - If (var_Status_GetTransport == ""true"")",,,2018-10-02 08:18:15,2018-10-02 08:18:15,0.000s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"")",,,2018-10-02 08:18:15,2018-10-02 08:18:15,0.000s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"")",,,2018-10-02 08:18:15,2018-10-02 08:18:15,0.001s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"")",,,2018-10-02 08:18:15,2018-10-02 08:18:15,0.000s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"")",,,2018-10-02 08:18:15,2018-10-02 08:18:15,0.000s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"")",,,2018-10-02 08:18:15,2018-10-02 08:18:15,0.000s,PASSED
,,,,,,
