Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Sprint_All - DevTransferDataSet,,,2018-10-12 09:30:59,2018-10-12 09:45:09,14m - 9.660s,FAILED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints - Dev,,,2018-10-12 09:30:59,2018-10-12 09:32:02,1m - 2.908s,PASSED
"Statement - Glb_Status_GetOperationCode = ""failed""",,,2018-10-12 09:31:00,2018-10-12 09:31:00,0.007s,PASSED
"Statement - Glb_Status_GetDropOffTime = ""failed""",,,2018-10-12 09:31:00,2018-10-12 09:31:00,0.001s,PASSED
"Statement - Glb_Status_GetPickupTime = ""failed""",,,2018-10-12 09:31:00,2018-10-12 09:31:00,0.001s,PASSED
"Statement - Glb_Status_ReserveTimeslot = ""failed""",,,2018-10-12 09:31:00,2018-10-12 09:31:00,0.001s,PASSED
"Statement - Glb_Status_GetTransportOption = ""failed""",,,2018-10-12 09:31:00,2018-10-12 09:31:00,0.001s,PASSED
"Statement - Glb_Status_MakeServiceBooking = ""failed""",,,2018-10-12 09:31:00,2018-10-12 09:31:00,0.000s,PASSED
"Statement - Glb_Status_SearchBooking = ""failed""",,,2018-10-12 09:31:00,2018-10-12 09:31:00,0.001s,PASSED
"Statement - Glb_Status_GetBookingDetail = ""failed""",,,2018-10-12 09:31:00,2018-10-12 09:31:00,0.001s,PASSED
"Statement - Glb_Status_ChangeBooking = ""failed""",,,2018-10-12 09:31:00,2018-10-12 09:31:00,0.000s,PASSED
"Statement - Glb_Status_CancelBooking = ""failed""",,,2018-10-12 09:31:00,2018-10-12 09:31:00,0.000s,PASSED
"Statement - Glb_Reserve_Token = ""no""",,,2018-10-12 09:31:00,2018-10-12 09:31:00,0.000s,PASSED
"Statement - Glb_BookingStatus = ""not yet""",,,2018-10-12 09:31:00,2018-10-12 09:31:00,0.000s,PASSED
"Statement - Glb_Booking_ID = ""wrong""",,,2018-10-12 09:31:00,2018-10-12 09:31:00,0.001s,PASSED
callTestCase,,,2018-10-12 09:31:00,2018-10-12 09:31:00,0.399s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-12 09:31:00,2018-10-12 09:31:07,7.191s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-12 09:31:07,2018-10-12 09:31:08,0.759s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-12 09:31:08,2018-10-12 09:31:09,0.717s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-12 09:31:09,2018-10-12 09:31:10,1.166s,PASSED
"Statement - If (var_Status_GetTransport == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-12 09:31:10,2018-10-12 09:31:10,0.293s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-12 09:31:10,2018-10-12 09:31:11,0.913s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-12 09:31:11,2018-10-12 09:31:11,0.304s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-12 09:31:11,2018-10-12 09:31:12,0.650s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-12 09:31:12,2018-10-12 09:32:01,49.205s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-12 09:32:01,2018-10-12 09:32:02,1.038s,PASSED
Start tear down : HandleFailing,,,2018-10-12 09:32:02,2018-10-12 09:32:02,0.003s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints - Dev,,,2018-10-12 09:32:02,2018-10-12 09:33:09,1m - 6.885s,PASSED
"Statement - Glb_Status_GetOperationCode = ""failed""",,,2018-10-12 09:32:02,2018-10-12 09:32:02,0.000s,PASSED
"Statement - Glb_Status_GetDropOffTime = ""failed""",,,2018-10-12 09:32:02,2018-10-12 09:32:02,0.000s,PASSED
"Statement - Glb_Status_GetPickupTime = ""failed""",,,2018-10-12 09:32:02,2018-10-12 09:32:02,0.000s,PASSED
"Statement - Glb_Status_ReserveTimeslot = ""failed""",,,2018-10-12 09:32:02,2018-10-12 09:32:02,0.000s,PASSED
"Statement - Glb_Status_GetTransportOption = ""failed""",,,2018-10-12 09:32:02,2018-10-12 09:32:02,0.000s,PASSED
"Statement - Glb_Status_MakeServiceBooking = ""failed""",,,2018-10-12 09:32:02,2018-10-12 09:32:02,0.000s,PASSED
"Statement - Glb_Status_SearchBooking = ""failed""",,,2018-10-12 09:32:02,2018-10-12 09:32:02,0.000s,PASSED
"Statement - Glb_Status_GetBookingDetail = ""failed""",,,2018-10-12 09:32:02,2018-10-12 09:32:02,0.000s,PASSED
"Statement - Glb_Status_ChangeBooking = ""failed""",,,2018-10-12 09:32:02,2018-10-12 09:32:02,0.000s,PASSED
"Statement - Glb_Status_CancelBooking = ""failed""",,,2018-10-12 09:32:02,2018-10-12 09:32:02,0.000s,PASSED
"Statement - Glb_Reserve_Token = ""no""",,,2018-10-12 09:32:02,2018-10-12 09:32:02,0.001s,PASSED
"Statement - Glb_BookingStatus = ""not yet""",,,2018-10-12 09:32:02,2018-10-12 09:32:02,0.000s,PASSED
"Statement - Glb_Booking_ID = ""wrong""",,,2018-10-12 09:32:02,2018-10-12 09:32:02,0.000s,PASSED
callTestCase,,,2018-10-12 09:32:02,2018-10-12 09:32:02,0.064s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-12 09:32:02,2018-10-12 09:33:03,1m - 0.429s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-12 09:33:03,2018-10-12 09:33:03,0.533s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-12 09:33:03,2018-10-12 09:33:04,0.497s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-12 09:33:04,2018-10-12 09:33:05,0.993s,PASSED
"Statement - If (var_Status_GetTransport == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-12 09:33:05,2018-10-12 09:33:05,0.185s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-12 09:33:05,2018-10-12 09:33:06,0.752s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-12 09:33:06,2018-10-12 09:33:06,0.187s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-12 09:33:06,2018-10-12 09:33:07,0.530s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-12 09:33:07,2018-10-12 09:33:08,1.818s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-12 09:33:08,2018-10-12 09:33:09,0.881s,PASSED
Start tear down : HandleFailing,,,2018-10-12 09:33:09,2018-10-12 09:33:09,0.002s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints - Dev,,,2018-10-12 09:33:09,2018-10-12 09:34:26,1m - 16.857s,PASSED
"Statement - Glb_Status_GetOperationCode = ""failed""",,,2018-10-12 09:33:09,2018-10-12 09:33:09,0.000s,PASSED
"Statement - Glb_Status_GetDropOffTime = ""failed""",,,2018-10-12 09:33:09,2018-10-12 09:33:09,0.000s,PASSED
"Statement - Glb_Status_GetPickupTime = ""failed""",,,2018-10-12 09:33:09,2018-10-12 09:33:09,0.000s,PASSED
"Statement - Glb_Status_ReserveTimeslot = ""failed""",,,2018-10-12 09:33:09,2018-10-12 09:33:09,0.000s,PASSED
"Statement - Glb_Status_GetTransportOption = ""failed""",,,2018-10-12 09:33:09,2018-10-12 09:33:09,0.000s,PASSED
"Statement - Glb_Status_MakeServiceBooking = ""failed""",,,2018-10-12 09:33:09,2018-10-12 09:33:09,0.000s,PASSED
"Statement - Glb_Status_SearchBooking = ""failed""",,,2018-10-12 09:33:09,2018-10-12 09:33:09,0.000s,PASSED
"Statement - Glb_Status_GetBookingDetail = ""failed""",,,2018-10-12 09:33:09,2018-10-12 09:33:09,0.000s,PASSED
"Statement - Glb_Status_ChangeBooking = ""failed""",,,2018-10-12 09:33:09,2018-10-12 09:33:09,0.000s,PASSED
"Statement - Glb_Status_CancelBooking = ""failed""",,,2018-10-12 09:33:09,2018-10-12 09:33:09,0.001s,PASSED
"Statement - Glb_Reserve_Token = ""no""",,,2018-10-12 09:33:09,2018-10-12 09:33:09,0.000s,PASSED
"Statement - Glb_BookingStatus = ""not yet""",,,2018-10-12 09:33:09,2018-10-12 09:33:09,0.000s,PASSED
"Statement - Glb_Booking_ID = ""wrong""",,,2018-10-12 09:33:09,2018-10-12 09:33:09,0.000s,PASSED
callTestCase,,,2018-10-12 09:33:09,2018-10-12 09:33:09,0.061s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-12 09:33:09,2018-10-12 09:33:57,48.214s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-12 09:33:57,2018-10-12 09:33:58,0.512s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-12 09:33:58,2018-10-12 09:34:17,18.593s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-12 09:34:17,2018-10-12 09:34:18,0.980s,PASSED
"Statement - If (var_Status_GetTransport == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-12 09:34:18,2018-10-12 09:34:18,0.185s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-12 09:34:18,2018-10-12 09:34:18,0.731s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-12 09:34:18,2018-10-12 09:34:19,0.184s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-12 09:34:19,2018-10-12 09:34:19,0.497s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-12 09:34:19,2018-10-12 09:34:25,5.973s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-12 09:34:25,2018-10-12 09:34:26,0.918s,PASSED
Start tear down : HandleFailing,,,2018-10-12 09:34:26,2018-10-12 09:34:26,0.002s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints - Dev,,,2018-10-12 09:34:26,2018-10-12 09:35:01,34.715s,PASSED
"Statement - Glb_Status_GetOperationCode = ""failed""",,,2018-10-12 09:34:26,2018-10-12 09:34:26,0.001s,PASSED
"Statement - Glb_Status_GetDropOffTime = ""failed""",,,2018-10-12 09:34:26,2018-10-12 09:34:26,0.000s,PASSED
