Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Sprint_GetOffTime,,,2018-09-29 15:15:41,2018-09-29 15:20:26,4m - 45.279s,FAILED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - SprintGetDropTime,,,2018-09-29 15:15:41,2018-09-29 15:15:42,1.196s,PASSED
callTestCase,,,2018-09-29 15:15:41,2018-09-29 15:15:42,0.448s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-09-29 15:15:42,2018-09-29 15:15:42,0.000s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-09-29 15:15:42,2018-09-29 15:15:42,0.537s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-09-29 15:15:42,2018-09-29 15:15:42,0.001s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-09-29 15:15:42,2018-09-29 15:15:42,0.000s,PASSED
"Statement - If (var_Status_GetTransport == ""true"")",,,2018-09-29 15:15:42,2018-09-29 15:15:42,0.001s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"")",,,2018-09-29 15:15:42,2018-09-29 15:15:42,0.000s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"")",,,2018-09-29 15:15:42,2018-09-29 15:15:42,0.000s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"")",,,2018-09-29 15:15:42,2018-09-29 15:15:42,0.001s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"")",,,2018-09-29 15:15:42,2018-09-29 15:15:42,0.000s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"")",,,2018-09-29 15:15:42,2018-09-29 15:15:42,0.000s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - SprintGetDropTime,,,2018-09-29 15:15:42,2018-09-29 15:15:43,0.246s,PASSED
callTestCase,,,2018-09-29 15:15:42,2018-09-29 15:15:42,0.112s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-09-29 15:15:42,2018-09-29 15:15:42,0.001s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-09-29 15:15:42,2018-09-29 15:15:43,0.124s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-09-29 15:15:43,2018-09-29 15:15:43,0.000s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-09-29 15:15:43,2018-09-29 15:15:43,0.000s,PASSED
