Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Sprint_GetPickUpTime,,,2018-09-29 20:47:00,2018-09-29 20:55:07,8m - 7.664s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-09-29 20:47:00,2018-09-29 20:47:01,1.308s,PASSED
callTestCase,,,2018-09-29 20:47:00,2018-09-29 20:47:00,0.428s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-09-29 20:47:00,2018-09-29 20:47:00,0.000s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-09-29 20:47:00,2018-09-29 20:47:00,0.000s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-09-29 20:47:00,2018-09-29 20:47:01,0.671s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-09-29 20:47:01,2018-09-29 20:47:01,0.001s,PASSED
"Statement - If (var_Status_GetTransport == ""true"")",,,2018-09-29 20:47:01,2018-09-29 20:47:01,0.000s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"")",,,2018-09-29 20:47:01,2018-09-29 20:47:01,0.000s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"")",,,2018-09-29 20:47:01,2018-09-29 20:47:01,0.000s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"")",,,2018-09-29 20:47:01,2018-09-29 20:47:01,0.000s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"")",,,2018-09-29 20:47:01,2018-09-29 20:47:01,0.000s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"")",,,2018-09-29 20:47:01,2018-09-29 20:47:01,0.000s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-09-29 20:47:01,2018-09-29 20:47:01,0.216s,PASSED
callTestCase,,,2018-09-29 20:47:01,2018-09-29 20:47:01,0.075s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-09-29 20:47:01,2018-09-29 20:47:01,0.000s,PASSED
