Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Sprint_GetOperationCode,,,2018-10-02 15:04:54,2018-10-02 15:07:38,2m - 44.036s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-02 15:04:54,2018-10-02 15:05:03,9.641s,PASSED
callTestCase,,,2018-10-02 15:04:54,2018-10-02 15:04:54,0.467s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-02 15:04:54,2018-10-02 15:05:03,8.947s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-02 15:05:03,2018-10-02 15:05:03,0.000s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-02 15:05:03,2018-10-02 15:05:03,0.000s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-02 15:05:03,2018-10-02 15:05:03,0.000s,PASSED
"Statement - If (var_Status_GetTransport == ""true"")",,,2018-10-02 15:05:03,2018-10-02 15:05:03,0.000s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"")",,,2018-10-02 15:05:03,2018-10-02 15:05:03,0.000s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"")",,,2018-10-02 15:05:03,2018-10-02 15:05:03,0.001s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"")",,,2018-10-02 15:05:03,2018-10-02 15:05:03,0.000s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"")",,,2018-10-02 15:05:03,2018-10-02 15:05:03,0.000s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"")",,,2018-10-02 15:05:03,2018-10-02 15:05:03,0.000s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-02 15:05:03,2018-10-02 15:05:10,6.331s,PASSED
callTestCase,,,2018-10-02 15:05:03,2018-10-02 15:05:03,0.083s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-02 15:05:03,2018-10-02 15:05:10,6.238s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-02 15:05:10,2018-10-02 15:05:10,0.000s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-02 15:05:10,2018-10-02 15:05:10,0.000s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-02 15:05:10,2018-10-02 15:05:10,0.001s,PASSED
"Statement - If (var_Status_GetTransport == ""true"")",,,2018-10-02 15:05:10,2018-10-02 15:05:10,0.000s,PASSED
