Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Sprint_GetOffTime,,,2018-10-02 14:17:40,2018-10-02 14:26:53,9m - 13.147s,FAILED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-02 14:17:40,2018-10-02 14:17:41,1.180s,PASSED
callTestCase,,,2018-10-02 14:17:40,2018-10-02 14:17:41,0.415s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-02 14:17:41,2018-10-02 14:17:41,0.001s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-02 14:17:41,2018-10-02 14:17:41,0.572s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-02 14:17:41,2018-10-02 14:17:41,0.000s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-02 14:17:41,2018-10-02 14:17:41,0.000s,PASSED
"Statement - If (var_Status_GetTransport == ""true"")",,,2018-10-02 14:17:41,2018-10-02 14:17:41,0.000s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"")",,,2018-10-02 14:17:41,2018-10-02 14:17:41,0.000s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"")",,,2018-10-02 14:17:41,2018-10-02 14:17:41,0.000s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"")",,,2018-10-02 14:17:41,2018-10-02 14:17:41,0.000s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"")",,,2018-10-02 14:17:41,2018-10-02 14:17:41,0.000s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"")",,,2018-10-02 14:17:41,2018-10-02 14:17:41,0.001s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-02 14:17:41,2018-10-02 14:17:42,0.281s,PASSED
callTestCase,,,2018-10-02 14:17:41,2018-10-02 14:17:42,0.080s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-02 14:17:42,2018-10-02 14:17:42,0.000s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-02 14:17:42,2018-10-02 14:17:42,0.190s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-02 14:17:42,2018-10-02 14:17:42,0.000s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-02 14:17:42,2018-10-02 14:17:42,0.000s,PASSED
"Statement - If (var_Status_GetTransport == ""true"")",,,2018-10-02 14:17:42,2018-10-02 14:17:42,0.000s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"")",,,2018-10-02 14:17:42,2018-10-02 14:17:42,0.000s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"")",,,2018-10-02 14:17:42,2018-10-02 14:17:42,0.000s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"")",,,2018-10-02 14:17:42,2018-10-02 14:17:42,0.000s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"")",,,2018-10-02 14:17:42,2018-10-02 14:17:42,0.000s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"")",,,2018-10-02 14:17:42,2018-10-02 14:17:42,0.000s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-02 14:17:42,2018-10-02 14:17:56,14.347s,FAILED
callTestCase,,,2018-10-02 14:17:42,2018-10-02 14:17:42,0.079s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-02 14:17:42,2018-10-02 14:17:42,0.000s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-02 14:17:42,2018-10-02 14:17:56,14.259s,FAILED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-02 14:17:56,2018-10-02 14:17:57,0.600s,FAILED
callTestCase,,,2018-10-02 14:17:56,2018-10-02 14:17:56,0.078s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-02 14:17:56,2018-10-02 14:17:56,0.000s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-02 14:17:56,2018-10-02 14:17:57,0.513s,FAILED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-02 14:17:57,2018-10-02 14:17:57,0.597s,FAILED
callTestCase,,,2018-10-02 14:17:57,2018-10-02 14:17:57,0.071s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-02 14:17:57,2018-10-02 14:17:57,0.000s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-02 14:17:57,2018-10-02 14:17:57,0.518s,FAILED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-02 14:17:57,2018-10-02 14:17:58,0.551s,FAILED
callTestCase,,,2018-10-02 14:17:57,2018-10-02 14:17:57,0.068s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-02 14:17:57,2018-10-02 14:17:57,0.000s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-02 14:17:57,2018-10-02 14:17:58,0.475s,FAILED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-02 14:17:58,2018-10-02 14:17:58,0.542s,FAILED
callTestCase,,,2018-10-02 14:17:58,2018-10-02 14:17:58,0.069s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-02 14:17:58,2018-10-02 14:17:58,0.000s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-02 14:17:58,2018-10-02 14:17:58,0.469s,FAILED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-02 14:17:58,2018-10-02 14:17:59,0.762s,PASSED
callTestCase,,,2018-10-02 14:17:58,2018-10-02 14:17:58,0.068s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-02 14:17:58,2018-10-02 14:17:58,0.000s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-02 14:17:58,2018-10-02 14:17:59,0.686s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-02 14:17:59,2018-10-02 14:17:59,0.000s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-02 14:17:59,2018-10-02 14:17:59,0.000s,PASSED
"Statement - If (var_Status_GetTransport == ""true"")",,,2018-10-02 14:17:59,2018-10-02 14:17:59,0.000s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"")",,,2018-10-02 14:17:59,2018-10-02 14:17:59,0.000s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"")",,,2018-10-02 14:17:59,2018-10-02 14:17:59,0.000s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"")",,,2018-10-02 14:17:59,2018-10-02 14:17:59,0.000s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"")",,,2018-10-02 14:17:59,2018-10-02 14:17:59,0.000s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"")",,,2018-10-02 14:17:59,2018-10-02 14:17:59,0.000s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-02 14:17:59,2018-10-02 14:18:02,2.666s,FAILED
callTestCase,,,2018-10-02 14:17:59,2018-10-02 14:18:01,2.157s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-02 14:18:01,2018-10-02 14:18:01,0.000s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-02 14:18:01,2018-10-02 14:18:02,0.504s,FAILED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-02 14:18:02,2018-10-02 14:18:06,4.573s,PASSED
callTestCase,,,2018-10-02 14:18:06,2018-10-02 14:18:06,0.068s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-02 14:18:06,2018-10-02 14:18:06,0.000s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-02 14:18:06,2018-10-02 14:18:06,0.683s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-02 14:18:06,2018-10-02 14:18:06,0.000s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-02 14:18:06,2018-10-02 14:18:06,0.000s,PASSED
"Statement - If (var_Status_GetTransport == ""true"")",,,2018-10-02 14:18:06,2018-10-02 14:18:06,0.000s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"")",,,2018-10-02 14:18:06,2018-10-02 14:18:06,0.000s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"")",,,2018-10-02 14:18:06,2018-10-02 14:18:06,0.000s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"")",,,2018-10-02 14:18:06,2018-10-02 14:18:06,0.000s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"")",,,2018-10-02 14:18:06,2018-10-02 14:18:06,0.001s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"")",,,2018-10-02 14:18:06,2018-10-02 14:18:06,0.000s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-02 14:18:06,2018-10-02 14:18:07,0.700s,PASSED
callTestCase,,,2018-10-02 14:18:06,2018-10-02 14:18:06,0.067s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-02 14:18:06,2018-10-02 14:18:06,0.000s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-02 14:18:06,2018-10-02 14:18:07,0.626s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-02 14:18:07,2018-10-02 14:18:07,0.000s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-02 14:18:07,2018-10-02 14:18:07,0.000s,PASSED
"Statement - If (var_Status_GetTransport == ""true"")",,,2018-10-02 14:18:07,2018-10-02 14:18:07,0.000s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"")",,,2018-10-02 14:18:07,2018-10-02 14:18:07,0.000s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"")",,,2018-10-02 14:18:07,2018-10-02 14:18:07,0.000s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"")",,,2018-10-02 14:18:07,2018-10-02 14:18:07,0.000s,PASSED
