Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Sprint_All - DevTransferDataSet,,,2018-10-12 09:05:46,2018-10-12 09:27:20,21m - 33.751s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints - Dev,,,2018-10-12 09:05:46,2018-10-12 09:06:02,15.493s,PASSED
"Statement - Glb_Status_GetOperationCode = ""failed""",,,2018-10-12 09:05:47,2018-10-12 09:05:47,0.006s,PASSED
"Statement - Glb_Status_GetDropOffTime = ""failed""",,,2018-10-12 09:05:47,2018-10-12 09:05:47,0.001s,PASSED
"Statement - Glb_Status_GetPickupTime = ""failed""",,,2018-10-12 09:05:47,2018-10-12 09:05:47,0.000s,PASSED
"Statement - Glb_Status_ReserveTimeslot = ""failed""",,,2018-10-12 09:05:47,2018-10-12 09:05:47,0.000s,PASSED
"Statement - Glb_Status_GetTransportOption = ""failed""",,,2018-10-12 09:05:47,2018-10-12 09:05:47,0.001s,PASSED
"Statement - Glb_Status_MakeServiceBooking = ""failed""",,,2018-10-12 09:05:47,2018-10-12 09:05:47,0.000s,PASSED
"Statement - Glb_Status_SearchBooking = ""failed""",,,2018-10-12 09:05:47,2018-10-12 09:05:47,0.000s,PASSED
"Statement - Glb_Status_GetBookingDetail = ""failed""",,,2018-10-12 09:05:47,2018-10-12 09:05:47,0.001s,PASSED
"Statement - Glb_Status_ChangeBooking = ""failed""",,,2018-10-12 09:05:47,2018-10-12 09:05:47,0.001s,PASSED
"Statement - Glb_Status_CancelBooking = ""failed""",,,2018-10-12 09:05:47,2018-10-12 09:05:47,0.000s,PASSED
"Statement - Glb_Reserve_Token = ""no""",,,2018-10-12 09:05:47,2018-10-12 09:05:47,0.001s,PASSED
"Statement - Glb_BookingStatus = ""not yet""",,,2018-10-12 09:05:47,2018-10-12 09:05:47,0.000s,PASSED
"Statement - Glb_Booking_ID = ""wrong""",,,2018-10-12 09:05:47,2018-10-12 09:05:47,0.001s,PASSED
callTestCase,,,2018-10-12 09:05:47,2018-10-12 09:05:47,0.416s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-12 09:05:47,2018-10-12 09:05:55,7.418s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-12 09:05:55,2018-10-12 09:05:55,0.749s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-12 09:05:55,2018-10-12 09:05:56,0.695s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-12 09:05:56,2018-10-12 09:05:57,1.300s,PASSED
"Statement - If (var_Status_GetTransport == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-12 09:05:57,2018-10-12 09:05:58,0.297s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-12 09:05:58,2018-10-12 09:05:59,0.973s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-12 09:05:59,2018-10-12 09:05:59,0.311s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-12 09:05:59,2018-10-12 09:06:00,0.668s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-12 09:06:00,2018-10-12 09:06:01,1.348s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-12 09:06:01,2018-10-12 09:06:02,0.988s,PASSED
Start tear down : HandleFailing,,,2018-10-12 09:06:02,2018-10-12 09:06:02,0.003s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints - Dev,,,2018-10-12 09:06:02,2018-10-12 09:07:56,1m - 54.154s,PASSED
"Statement - Glb_Status_GetOperationCode = ""failed""",,,2018-10-12 09:06:02,2018-10-12 09:06:02,0.000s,PASSED
"Statement - Glb_Status_GetDropOffTime = ""failed""",,,2018-10-12 09:06:02,2018-10-12 09:06:02,0.000s,PASSED
"Statement - Glb_Status_GetPickupTime = ""failed""",,,2018-10-12 09:06:02,2018-10-12 09:06:02,0.000s,PASSED
"Statement - Glb_Status_ReserveTimeslot = ""failed""",,,2018-10-12 09:06:02,2018-10-12 09:06:02,0.000s,PASSED
"Statement - Glb_Status_GetTransportOption = ""failed""",,,2018-10-12 09:06:02,2018-10-12 09:06:02,0.000s,PASSED
"Statement - Glb_Status_MakeServiceBooking = ""failed""",,,2018-10-12 09:06:02,2018-10-12 09:06:02,0.000s,PASSED
"Statement - Glb_Status_SearchBooking = ""failed""",,,2018-10-12 09:06:02,2018-10-12 09:06:02,0.000s,PASSED
"Statement - Glb_Status_GetBookingDetail = ""failed""",,,2018-10-12 09:06:02,2018-10-12 09:06:02,0.000s,PASSED
"Statement - Glb_Status_ChangeBooking = ""failed""",,,2018-10-12 09:06:02,2018-10-12 09:06:02,0.000s,PASSED
"Statement - Glb_Status_CancelBooking = ""failed""",,,2018-10-12 09:06:02,2018-10-12 09:06:02,0.000s,PASSED
"Statement - Glb_Reserve_Token = ""no""",,,2018-10-12 09:06:02,2018-10-12 09:06:02,0.000s,PASSED
"Statement - Glb_BookingStatus = ""not yet""",,,2018-10-12 09:06:02,2018-10-12 09:06:02,0.000s,PASSED
"Statement - Glb_Booking_ID = ""wrong""",,,2018-10-12 09:06:02,2018-10-12 09:06:02,0.000s,PASSED
callTestCase,,,2018-10-12 09:06:02,2018-10-12 09:06:02,0.063s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-12 09:06:02,2018-10-12 09:06:41,38.877s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-12 09:06:41,2018-10-12 09:06:41,0.531s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-12 09:06:41,2018-10-12 09:06:42,0.510s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-12 09:06:42,2018-10-12 09:07:52,1m - 10.287s,PASSED
"Statement - If (var_Status_GetTransport == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-12 09:07:52,2018-10-12 09:07:52,0.206s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-12 09:07:52,2018-10-12 09:07:53,0.790s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-12 09:07:53,2018-10-12 09:07:53,0.240s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-12 09:07:53,2018-10-12 09:07:54,0.515s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-12 09:07:54,2018-10-12 09:07:55,1.202s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-12 09:07:55,2018-10-12 09:07:56,0.923s,PASSED
Start tear down : HandleFailing,,,2018-10-12 09:07:56,2018-10-12 09:07:56,0.002s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints - Dev,,,2018-10-12 09:07:56,2018-10-12 09:09:00,1m - 3.531s,PASSED
"Statement - Glb_Status_GetOperationCode = ""failed""",,,2018-10-12 09:07:56,2018-10-12 09:07:56,0.001s,PASSED
"Statement - Glb_Status_GetDropOffTime = ""failed""",,,2018-10-12 09:07:56,2018-10-12 09:07:56,0.000s,PASSED
"Statement - Glb_Status_GetPickupTime = ""failed""",,,2018-10-12 09:07:56,2018-10-12 09:07:56,0.000s,PASSED
