Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Toyota,,,2018-09-20 11:29:19,2018-09-20 11:29:21,1.655s,PASSED
,,,,,,
Test Cases/Setup_Method_And_Variables,,,2018-09-20 11:29:19,2018-09-20 11:29:20,0.313s,PASSED
Statement - Glb_Interval = Setup_Interval,,,2018-09-20 11:29:20,2018-09-20 11:29:20,0.005s,PASSED
Statement - Glb_WorkshopStart = Setup_WorkshopStart,,,2018-09-20 11:29:20,2018-09-20 11:29:20,0.001s,PASSED
Statement - Glb_WorkshopEnd = Setup_WorkshopEnd,,,2018-09-20 11:29:20,2018-09-20 11:29:20,0.001s,PASSED
Statement - today = new java.util.Date(),,,2018-09-20 11:29:20,2018-09-20 11:29:20,0.003s,PASSED
"Statement - current = today.format(""YYYY-MM-dd"")",,,2018-09-20 11:29:20,2018-09-20 11:29:20,0.002s,PASSED
Statement - Glb_ServiceDate = current,,,2018-09-20 11:29:20,2018-09-20 11:29:20,0.001s,PASSED
,,,,,,
Test Cases/Toyota_GetPickUpTimes_JSON,,,2018-09-20 11:29:20,2018-09-20 11:29:21,1.131s,PASSED
"Statement - GetPickupTime = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Toyota/GetPickUpTimes_JSON, [Service_Date:internal.GlobalVariable.Glb_ServiceDate, Drop_Off_Time:Drop_Off_Time, ServiceBay_Time:internal.GlobalVariable.Glb_ServiceBay_Type, ... ])",,,2018-09-20 11:29:20,2018-09-20 11:29:20,0.013s,PASSED
"Statement - GetPickupTime.getHttpHeaderProperties().add(new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, (Basic  + internal.GlobalVariable.Glb_Authorization_Token)))",,,2018-09-20 11:29:20,2018-09-20 11:29:20,0.008s,PASSED
Statement - res_GetPickupTime = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(GetPickupTime),,,2018-09-20 11:29:20,2018-09-20 11:29:20,0.480s,PASSED
verifyResponseStatusCode,,,2018-09-20 11:29:20,2018-09-20 11:29:20,0.007s,PASSED
verifyElementPropertyValue,,,2018-09-20 11:29:20,2018-09-20 11:29:21,0.024s,PASSED
Statement - realtime_ws = new java.util.Date(),,,2018-09-20 11:29:21,2018-09-20 11:29:21,0.001s,PASSED
Statement - Start = Glb_WorkshopStart,,,2018-09-20 11:29:21,2018-09-20 11:29:21,0.001s,PASSED
Statement - End = Glb_WorkshopEnd,,,2018-09-20 11:29:21,2018-09-20 11:29:21,0.001s,PASSED
Statement - Interval = Glb_Interval,,,2018-09-20 11:29:21,2018-09-20 11:29:21,0.000s,PASSED
Statement - Duration = Glb_Duration_Time,,,2018-09-20 11:29:21,2018-09-20 11:29:21,0.000s,PASSED
"Statement - realtime_ws.set([""hourOfDay"":Start + Duration, ""minute"":0])",,,2018-09-20 11:29:21,2018-09-20 11:29:21,0.001s,PASSED
"Statement - println(realtime_ws.format(""HH:mm""))",,,2018-09-20 11:29:21,2018-09-20 11:29:21,0.002s,PASSED
Statement - time_close_ws = new java.util.Date(),,,2018-09-20 11:29:21,2018-09-20 11:29:21,0.000s,PASSED
"Statement - time_close_ws.set([""hourOfDay"":End, ""minute"":0])",,,2018-09-20 11:29:21,2018-09-20 11:29:21,0.001s,PASSED
Statement - times = [],,,2018-09-20 11:29:21,2018-09-20 11:29:21,0.000s,PASSED
Statement - count = 0,,,2018-09-20 11:29:21,2018-09-20 11:29:21,0.001s,PASSED
Statement - While (realtime_ws.before(time_close_ws)),,,2018-09-20 11:29:21,2018-09-20 11:29:21,0.096s,PASSED
"Statement - For ([j = 0, j < count, (j++)])",,,2018-09-20 11:29:21,2018-09-20 11:29:21,0.296s,PASSED
