Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Sprint_GetOperationCode,,,2018-10-01 17:20:52,2018-10-01 17:23:17,2m - 25.432s,FAILED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-01 17:20:52,2018-10-01 17:20:59,7.366s,PASSED
callTestCase,,,2018-10-01 17:20:52,2018-10-01 17:20:52,0.407s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-01 17:20:52,2018-10-01 17:20:59,6.760s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-01 17:20:59,2018-10-01 17:20:59,0.001s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-01 17:20:59,2018-10-01 17:20:59,0.000s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-01 17:20:59,2018-10-01 17:20:59,0.000s,PASSED
"Statement - If (var_Status_GetTransport == ""true"")",,,2018-10-01 17:20:59,2018-10-01 17:20:59,0.000s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"")",,,2018-10-01 17:20:59,2018-10-01 17:20:59,0.000s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"")",,,2018-10-01 17:20:59,2018-10-01 17:20:59,0.000s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"")",,,2018-10-01 17:20:59,2018-10-01 17:20:59,0.000s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"")",,,2018-10-01 17:20:59,2018-10-01 17:20:59,0.000s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"")",,,2018-10-01 17:20:59,2018-10-01 17:20:59,0.000s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-01 17:20:59,2018-10-01 17:21:05,6.132s,PASSED
callTestCase,,,2018-10-01 17:20:59,2018-10-01 17:20:59,0.081s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-01 17:20:59,2018-10-01 17:21:05,6.040s,PASSED
