Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Sprint_GetOperationCode,,,2018-10-02 16:26:01,2018-10-02 16:28:29,2m - 27.704s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-02 16:26:02,2018-10-02 16:26:10,8.917s,PASSED
callTestCase,,,2018-10-02 16:26:02,2018-10-02 16:26:02,0.417s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-02 16:26:02,2018-10-02 16:26:10,8.263s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-02 16:26:10,2018-10-02 16:26:10,0.001s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-02 16:26:10,2018-10-02 16:26:10,0.000s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-02 16:26:10,2018-10-02 16:26:10,0.000s,PASSED
"Statement - If (var_Status_GetTransport == ""true"")",,,2018-10-02 16:26:10,2018-10-02 16:26:10,0.000s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"")",,,2018-10-02 16:26:10,2018-10-02 16:26:10,0.001s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"")",,,2018-10-02 16:26:10,2018-10-02 16:26:10,0.000s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"")",,,2018-10-02 16:26:10,2018-10-02 16:26:10,0.000s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"")",,,2018-10-02 16:26:10,2018-10-02 16:26:10,0.000s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"")",,,2018-10-02 16:26:10,2018-10-02 16:26:10,0.001s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-02 16:26:10,2018-10-02 16:26:17,6.938s,PASSED
callTestCase,,,2018-10-02 16:26:10,2018-10-02 16:26:11,0.075s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-02 16:26:11,2018-10-02 16:26:17,6.849s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-02 16:26:17,2018-10-02 16:26:17,0.000s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-02 16:26:17,2018-10-02 16:26:17,0.000s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-02 16:26:17,2018-10-02 16:26:17,0.001s,PASSED
"Statement - If (var_Status_GetTransport == ""true"")",,,2018-10-02 16:26:17,2018-10-02 16:26:17,0.000s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"")",,,2018-10-02 16:26:17,2018-10-02 16:26:17,0.000s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"")",,,2018-10-02 16:26:17,2018-10-02 16:26:17,0.000s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"")",,,2018-10-02 16:26:17,2018-10-02 16:26:17,0.000s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"")",,,2018-10-02 16:26:17,2018-10-02 16:26:17,0.000s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"")",,,2018-10-02 16:26:17,2018-10-02 16:26:17,0.000s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-02 16:26:17,2018-10-02 16:26:42,24.116s,PASSED
callTestCase,,,2018-10-02 16:26:17,2018-10-02 16:26:17,0.071s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-02 16:26:17,2018-10-02 16:26:42,24.034s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-02 16:26:42,2018-10-02 16:26:42,0.000s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-02 16:26:42,2018-10-02 16:26:42,0.000s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-02 16:26:42,2018-10-02 16:26:42,0.001s,PASSED
"Statement - If (var_Status_GetTransport == ""true"")",,,2018-10-02 16:26:42,2018-10-02 16:26:42,0.000s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"")",,,2018-10-02 16:26:42,2018-10-02 16:26:42,0.000s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"")",,,2018-10-02 16:26:42,2018-10-02 16:26:42,0.000s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"")",,,2018-10-02 16:26:42,2018-10-02 16:26:42,0.000s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"")",,,2018-10-02 16:26:42,2018-10-02 16:26:42,0.000s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"")",,,2018-10-02 16:26:42,2018-10-02 16:26:42,0.000s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-02 16:26:42,2018-10-02 16:26:42,0.348s,PASSED
callTestCase,,,2018-10-02 16:26:42,2018-10-02 16:26:42,0.072s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-02 16:26:42,2018-10-02 16:26:42,0.267s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-02 16:26:42,2018-10-02 16:26:42,0.000s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-02 16:26:42,2018-10-02 16:26:42,0.000s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-02 16:26:42,2018-10-02 16:26:42,0.000s,PASSED
"Statement - If (var_Status_GetTransport == ""true"")",,,2018-10-02 16:26:42,2018-10-02 16:26:42,0.000s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"")",,,2018-10-02 16:26:42,2018-10-02 16:26:42,0.000s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"")",,,2018-10-02 16:26:42,2018-10-02 16:26:42,0.000s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"")",,,2018-10-02 16:26:42,2018-10-02 16:26:42,0.000s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"")",,,2018-10-02 16:26:42,2018-10-02 16:26:42,0.001s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"")",,,2018-10-02 16:26:42,2018-10-02 16:26:42,0.000s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-02 16:26:42,2018-10-02 16:26:42,0.275s,PASSED
callTestCase,,,2018-10-02 16:26:42,2018-10-02 16:26:42,0.071s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-02 16:26:42,2018-10-02 16:26:42,0.198s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-02 16:26:42,2018-10-02 16:26:42,0.000s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-02 16:26:42,2018-10-02 16:26:42,0.000s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-02 16:26:42,2018-10-02 16:26:42,0.000s,PASSED
"Statement - If (var_Status_GetTransport == ""true"")",,,2018-10-02 16:26:42,2018-10-02 16:26:42,0.001s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"")",,,2018-10-02 16:26:42,2018-10-02 16:26:42,0.000s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"")",,,2018-10-02 16:26:42,2018-10-02 16:26:42,0.000s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"")",,,2018-10-02 16:26:42,2018-10-02 16:26:42,0.000s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"")",,,2018-10-02 16:26:42,2018-10-02 16:26:42,0.000s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"")",,,2018-10-02 16:26:42,2018-10-02 16:26:42,0.000s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-02 16:26:42,2018-10-02 16:26:42,0.255s,PASSED
callTestCase,,,2018-10-02 16:26:42,2018-10-02 16:26:42,0.069s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-02 16:26:42,2018-10-02 16:26:42,0.177s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-02 16:26:42,2018-10-02 16:26:42,0.000s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-02 16:26:42,2018-10-02 16:26:42,0.000s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-02 16:26:42,2018-10-02 16:26:42,0.000s,PASSED
"Statement - If (var_Status_GetTransport == ""true"")",,,2018-10-02 16:26:42,2018-10-02 16:26:42,0.000s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"")",,,2018-10-02 16:26:42,2018-10-02 16:26:42,0.000s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"")",,,2018-10-02 16:26:42,2018-10-02 16:26:42,0.000s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"")",,,2018-10-02 16:26:42,2018-10-02 16:26:42,0.000s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"")",,,2018-10-02 16:26:42,2018-10-02 16:26:42,0.000s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"")",,,2018-10-02 16:26:42,2018-10-02 16:26:42,0.000s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-02 16:26:42,2018-10-02 16:26:43,0.364s,PASSED
callTestCase,,,2018-10-02 16:26:42,2018-10-02 16:26:42,0.072s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-02 16:26:42,2018-10-02 16:26:43,0.286s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-02 16:26:43,2018-10-02 16:26:43,0.000s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-02 16:26:43,2018-10-02 16:26:43,0.000s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-02 16:26:43,2018-10-02 16:26:43,0.000s,PASSED
"Statement - If (var_Status_GetTransport == ""true"")",,,2018-10-02 16:26:43,2018-10-02 16:26:43,0.000s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"")",,,2018-10-02 16:26:43,2018-10-02 16:26:43,0.000s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"")",,,2018-10-02 16:26:43,2018-10-02 16:26:43,0.000s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"")",,,2018-10-02 16:26:43,2018-10-02 16:26:43,0.000s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"")",,,2018-10-02 16:26:43,2018-10-02 16:26:43,0.000s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"")",,,2018-10-02 16:26:43,2018-10-02 16:26:43,0.000s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-02 16:26:43,2018-10-02 16:26:43,0.265s,PASSED
callTestCase,,,2018-10-02 16:26:43,2018-10-02 16:26:43,0.068s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-02 16:26:43,2018-10-02 16:26:43,0.192s,PASSED
