Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Sprint_All - DevTransferDataSet,,,2018-10-11 17:19:54,2018-10-11 20:33:11,3h - 13m - 17.226s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints - Dev,,,2018-10-11 17:19:54,2018-10-11 17:21:03,1m - 8.964s,PASSED
"Statement - Glb_Status_GetOperationCode = ""failed""",,,2018-10-11 17:19:54,2018-10-11 17:19:54,0.007s,PASSED
"Statement - Glb_Status_GetDropOffTime = ""failed""",,,2018-10-11 17:19:54,2018-10-11 17:19:54,0.000s,PASSED
"Statement - Glb_Status_GetPickupTime = ""failed""",,,2018-10-11 17:19:54,2018-10-11 17:19:54,0.000s,PASSED
"Statement - Glb_Status_ReserveTimeslot = ""failed""",,,2018-10-11 17:19:54,2018-10-11 17:19:54,0.001s,PASSED
"Statement - Glb_Status_GetTransportOption = ""failed""",,,2018-10-11 17:19:54,2018-10-11 17:19:54,0.001s,PASSED
"Statement - Glb_Status_MakeServiceBooking = ""failed""",,,2018-10-11 17:19:54,2018-10-11 17:19:54,0.000s,PASSED
"Statement - Glb_Status_SearchBooking = ""failed""",,,2018-10-11 17:19:54,2018-10-11 17:19:54,0.000s,PASSED
"Statement - Glb_Status_GetBookingDetail = ""failed""",,,2018-10-11 17:19:54,2018-10-11 17:19:54,0.001s,PASSED
"Statement - Glb_Status_ChangeBooking = ""failed""",,,2018-10-11 17:19:54,2018-10-11 17:19:54,0.001s,PASSED
"Statement - Glb_Status_CancelBooking = ""failed""",,,2018-10-11 17:19:54,2018-10-11 17:19:54,0.001s,PASSED
"Statement - Glb_Reserve_Token = ""no""",,,2018-10-11 17:19:54,2018-10-11 17:19:54,0.001s,PASSED
"Statement - Glb_BookingStatus = ""not yet""",,,2018-10-11 17:19:54,2018-10-11 17:19:54,0.001s,PASSED
"Statement - Glb_Booking_ID = ""wrong""",,,2018-10-11 17:19:54,2018-10-11 17:19:54,0.000s,PASSED
callTestCase,,,2018-10-11 17:19:54,2018-10-11 17:19:54,0.414s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-11 17:19:54,2018-10-11 17:20:04,9.219s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-11 17:20:04,2018-10-11 17:20:05,1.112s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-11 17:20:05,2018-10-11 17:20:06,0.767s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-11 17:20:06,2018-10-11 17:20:07,1.442s,PASSED
"Statement - If (var_Status_GetTransport == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-11 17:20:07,2018-10-11 17:20:07,0.312s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-11 17:20:07,2018-10-11 17:20:08,0.963s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-11 17:20:08,2018-10-11 17:20:09,0.311s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-11 17:20:09,2018-10-11 17:20:09,0.696s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-11 17:20:09,2018-10-11 17:21:02,52.246s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-11 17:21:02,2018-10-11 17:21:03,1.214s,PASSED
Start tear down : HandleFailing,,,2018-10-11 17:21:03,2018-10-11 17:21:03,0.003s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints - Dev,,,2018-10-11 17:21:03,2018-10-11 17:23:16,2m - 12.741s,PASSED
"Statement - Glb_Status_GetOperationCode = ""failed""",,,2018-10-11 17:21:03,2018-10-11 17:21:03,0.000s,PASSED
"Statement - Glb_Status_GetDropOffTime = ""failed""",,,2018-10-11 17:21:03,2018-10-11 17:21:03,0.000s,PASSED
"Statement - Glb_Status_GetPickupTime = ""failed""",,,2018-10-11 17:21:03,2018-10-11 17:21:03,0.000s,PASSED
"Statement - Glb_Status_ReserveTimeslot = ""failed""",,,2018-10-11 17:21:03,2018-10-11 17:21:03,0.001s,PASSED
"Statement - Glb_Status_GetTransportOption = ""failed""",,,2018-10-11 17:21:03,2018-10-11 17:21:03,0.000s,PASSED
"Statement - Glb_Status_MakeServiceBooking = ""failed""",,,2018-10-11 17:21:03,2018-10-11 17:21:03,0.000s,PASSED
"Statement - Glb_Status_SearchBooking = ""failed""",,,2018-10-11 17:21:03,2018-10-11 17:21:03,0.000s,PASSED
"Statement - Glb_Status_GetBookingDetail = ""failed""",,,2018-10-11 17:21:03,2018-10-11 17:21:03,0.000s,PASSED
"Statement - Glb_Status_ChangeBooking = ""failed""",,,2018-10-11 17:21:03,2018-10-11 17:21:03,0.000s,PASSED
"Statement - Glb_Status_CancelBooking = ""failed""",,,2018-10-11 17:21:03,2018-10-11 17:21:03,0.000s,PASSED
"Statement - Glb_Reserve_Token = ""no""",,,2018-10-11 17:21:03,2018-10-11 17:21:03,0.000s,PASSED
"Statement - Glb_BookingStatus = ""not yet""",,,2018-10-11 17:21:03,2018-10-11 17:21:03,0.000s,PASSED
"Statement - Glb_Booking_ID = ""wrong""",,,2018-10-11 17:21:03,2018-10-11 17:21:03,0.000s,PASSED
callTestCase,,,2018-10-11 17:21:03,2018-10-11 17:21:03,0.067s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-11 17:21:03,2018-10-11 17:21:10,6.854s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-11 17:21:10,2018-10-11 17:21:10,0.686s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-11 17:21:10,2018-10-11 17:21:11,0.573s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-11 17:21:11,2018-10-11 17:22:10,59.214s,PASSED
"Statement - If (var_Status_GetTransport == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-11 17:22:10,2018-10-11 17:22:10,0.203s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-11 17:22:10,2018-10-11 17:22:11,0.792s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-11 17:22:11,2018-10-11 17:22:11,0.200s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-11 17:22:11,2018-10-11 17:22:12,0.519s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-11 17:22:12,2018-10-11 17:23:14,1m - 2.489s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-11 17:23:14,2018-10-11 17:23:15,1.133s,PASSED
Start tear down : HandleFailing,,,2018-10-11 17:23:15,2018-10-11 17:23:15,0.001s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints - Dev,,,2018-10-11 17:23:16,2018-10-11 17:27:27,4m - 11.718s,PASSED
"Statement - Glb_Status_GetOperationCode = ""failed""",,,2018-10-11 17:23:16,2018-10-11 17:23:16,0.000s,PASSED
"Statement - Glb_Status_GetDropOffTime = ""failed""",,,2018-10-11 17:23:16,2018-10-11 17:23:16,0.000s,PASSED
"Statement - Glb_Status_GetPickupTime = ""failed""",,,2018-10-11 17:23:16,2018-10-11 17:23:16,0.000s,PASSED
"Statement - Glb_Status_ReserveTimeslot = ""failed""",,,2018-10-11 17:23:16,2018-10-11 17:23:16,0.001s,PASSED
"Statement - Glb_Status_GetTransportOption = ""failed""",,,2018-10-11 17:23:16,2018-10-11 17:23:16,0.000s,PASSED
"Statement - Glb_Status_MakeServiceBooking = ""failed""",,,2018-10-11 17:23:16,2018-10-11 17:23:16,0.000s,PASSED
"Statement - Glb_Status_SearchBooking = ""failed""",,,2018-10-11 17:23:16,2018-10-11 17:23:16,0.000s,PASSED
"Statement - Glb_Status_GetBookingDetail = ""failed""",,,2018-10-11 17:23:16,2018-10-11 17:23:16,0.000s,PASSED
"Statement - Glb_Status_ChangeBooking = ""failed""",,,2018-10-11 17:23:16,2018-10-11 17:23:16,0.000s,PASSED
"Statement - Glb_Status_CancelBooking = ""failed""",,,2018-10-11 17:23:16,2018-10-11 17:23:16,0.000s,PASSED
"Statement - Glb_Reserve_Token = ""no""",,,2018-10-11 17:23:16,2018-10-11 17:23:16,0.000s,PASSED
"Statement - Glb_BookingStatus = ""not yet""",,,2018-10-11 17:23:16,2018-10-11 17:23:16,0.000s,PASSED
"Statement - Glb_Booking_ID = ""wrong""",,,2018-10-11 17:23:16,2018-10-11 17:23:16,0.000s,PASSED
