Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Sprint_All - DevTransferDataSet,,,2018-10-12 08:50:32,2018-10-12 08:51:22,49.339s,FAILED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints - Dev,,,2018-10-12 08:50:33,2018-10-12 08:51:22,49.124s,FAILED
"Statement - Glb_Status_GetOperationCode = ""failed""",,,2018-10-12 08:50:33,2018-10-12 08:50:33,0.006s,PASSED
"Statement - Glb_Status_GetDropOffTime = ""failed""",,,2018-10-12 08:50:33,2018-10-12 08:50:33,0.001s,PASSED
"Statement - Glb_Status_GetPickupTime = ""failed""",,,2018-10-12 08:50:33,2018-10-12 08:50:33,0.000s,PASSED
"Statement - Glb_Status_ReserveTimeslot = ""failed""",,,2018-10-12 08:50:33,2018-10-12 08:50:33,0.000s,PASSED
"Statement - Glb_Status_GetTransportOption = ""failed""",,,2018-10-12 08:50:33,2018-10-12 08:50:33,0.000s,PASSED
"Statement - Glb_Status_MakeServiceBooking = ""failed""",,,2018-10-12 08:50:33,2018-10-12 08:50:33,0.000s,PASSED
"Statement - Glb_Status_SearchBooking = ""failed""",,,2018-10-12 08:50:33,2018-10-12 08:50:33,0.000s,PASSED
"Statement - Glb_Status_GetBookingDetail = ""failed""",,,2018-10-12 08:50:33,2018-10-12 08:50:33,0.001s,PASSED
"Statement - Glb_Status_ChangeBooking = ""failed""",,,2018-10-12 08:50:33,2018-10-12 08:50:33,0.000s,PASSED
"Statement - Glb_Status_CancelBooking = ""failed""",,,2018-10-12 08:50:33,2018-10-12 08:50:33,0.000s,PASSED
"Statement - Glb_Reserve_Token = ""no""",,,2018-10-12 08:50:33,2018-10-12 08:50:33,0.001s,PASSED
"Statement - Glb_BookingStatus = ""not yet""",,,2018-10-12 08:50:33,2018-10-12 08:50:33,0.001s,PASSED
"Statement - Glb_Booking_ID = ""wrong""",,,2018-10-12 08:50:33,2018-10-12 08:50:33,0.000s,PASSED
callTestCase,,,2018-10-12 08:50:33,2018-10-12 08:50:33,0.454s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-12 08:50:33,2018-10-12 08:50:41,7.225s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-12 08:50:41,2018-10-12 08:50:41,0.753s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-12 08:50:41,2018-10-12 08:50:42,0.683s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-12 08:50:42,2018-10-12 08:50:43,1.184s,PASSED
"Statement - If (var_Status_GetTransport == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-12 08:50:43,2018-10-12 08:50:44,0.302s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-12 08:50:44,2018-10-12 08:50:44,0.928s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-12 08:50:44,2018-10-12 08:50:45,0.319s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-12 08:50:45,2018-10-12 08:50:46,0.694s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-12 08:50:46,2018-10-12 08:51:21,35.347s,FAILED
Start tear down : HandleFailing,,,2018-10-12 08:51:21,2018-10-12 08:51:22,0.915s,PASSED
