Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Sprint_GetOperationCode,,,2018-10-02 09:51:23,2018-10-02 09:54:01,2m - 37.603s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-02 09:51:23,2018-10-02 09:51:36,12.474s,PASSED
callTestCase,,,2018-10-02 09:51:23,2018-10-02 09:51:24,0.438s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-02 09:51:24,2018-10-02 09:51:36,11.832s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-02 09:51:36,2018-10-02 09:51:36,0.001s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-02 09:51:36,2018-10-02 09:51:36,0.000s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-02 09:51:36,2018-10-02 09:51:36,0.000s,PASSED
"Statement - If (var_Status_GetTransport == ""true"")",,,2018-10-02 09:51:36,2018-10-02 09:51:36,0.000s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"")",,,2018-10-02 09:51:36,2018-10-02 09:51:36,0.001s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"")",,,2018-10-02 09:51:36,2018-10-02 09:51:36,0.000s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"")",,,2018-10-02 09:51:36,2018-10-02 09:51:36,0.000s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"")",,,2018-10-02 09:51:36,2018-10-02 09:51:36,0.000s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"")",,,2018-10-02 09:51:36,2018-10-02 09:51:36,0.001s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-02 09:51:36,2018-10-02 09:51:42,6.127s,PASSED
callTestCase,,,2018-10-02 09:51:36,2018-10-02 09:51:36,0.076s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-02 09:51:36,2018-10-02 09:51:42,6.034s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-02 09:51:42,2018-10-02 09:51:42,0.000s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-02 09:51:42,2018-10-02 09:51:42,0.000s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-02 09:51:42,2018-10-02 09:51:42,0.000s,PASSED
"Statement - If (var_Status_GetTransport == ""true"")",,,2018-10-02 09:51:42,2018-10-02 09:51:42,0.000s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"")",,,2018-10-02 09:51:42,2018-10-02 09:51:42,0.000s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"")",,,2018-10-02 09:51:42,2018-10-02 09:51:42,0.000s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"")",,,2018-10-02 09:51:42,2018-10-02 09:51:42,0.000s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"")",,,2018-10-02 09:51:42,2018-10-02 09:51:42,0.000s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"")",,,2018-10-02 09:51:42,2018-10-02 09:51:42,0.000s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-02 09:51:42,2018-10-02 09:51:42,0.280s,PASSED
callTestCase,,,2018-10-02 09:51:42,2018-10-02 09:51:42,0.074s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-02 09:51:42,2018-10-02 09:51:42,0.198s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-02 09:51:42,2018-10-02 09:51:42,0.000s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-02 09:51:42,2018-10-02 09:51:42,0.000s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-02 09:51:42,2018-10-02 09:51:42,0.000s,PASSED
"Statement - If (var_Status_GetTransport == ""true"")",,,2018-10-02 09:51:42,2018-10-02 09:51:42,0.000s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"")",,,2018-10-02 09:51:42,2018-10-02 09:51:42,0.001s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"")",,,2018-10-02 09:51:42,2018-10-02 09:51:42,0.000s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"")",,,2018-10-02 09:51:42,2018-10-02 09:51:42,0.000s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"")",,,2018-10-02 09:51:42,2018-10-02 09:51:42,0.000s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"")",,,2018-10-02 09:51:42,2018-10-02 09:51:42,0.000s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-02 09:51:42,2018-10-02 09:51:42,0.254s,PASSED
callTestCase,,,2018-10-02 09:51:42,2018-10-02 09:51:42,0.068s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-02 09:51:42,2018-10-02 09:51:42,0.177s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-02 09:51:42,2018-10-02 09:51:42,0.000s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-02 09:51:42,2018-10-02 09:51:42,0.000s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-02 09:51:42,2018-10-02 09:51:42,0.000s,PASSED
"Statement - If (var_Status_GetTransport == ""true"")",,,2018-10-02 09:51:42,2018-10-02 09:51:42,0.000s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"")",,,2018-10-02 09:51:42,2018-10-02 09:51:42,0.000s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"")",,,2018-10-02 09:51:42,2018-10-02 09:51:42,0.001s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"")",,,2018-10-02 09:51:42,2018-10-02 09:51:42,0.000s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"")",,,2018-10-02 09:51:42,2018-10-02 09:51:42,0.000s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"")",,,2018-10-02 09:51:42,2018-10-02 09:51:42,0.000s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-02 09:51:42,2018-10-02 09:52:01,18.879s,PASSED
callTestCase,,,2018-10-02 09:51:42,2018-10-02 09:51:55,12.807s,PASSED
