Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Toyota,,,2018-09-20 13:39:07,2018-09-20 13:39:09,2.250s,PASSED
,,,,,,
Test Cases/Toyota_GetDropOffTimes_JSON,,,2018-09-20 13:39:07,2018-09-20 13:39:08,1.192s,PASSED
Statement - Start_Date = Glb_ServiceDate,,,2018-09-20 13:39:07,2018-09-20 13:39:07,0.004s,PASSED
Statement - End_Date = Glb_ServiceDate,,,2018-09-20 13:39:07,2018-09-20 13:39:07,0.000s,PASSED
"Statement - mainrequest = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Toyota/GetDropOffTimes_JSON, [Start_Date:Start_Date, End_Date:End_Date, ServiceBay_Type:internal.GlobalVariable.Glb_ServiceBay_Type, Duration_Time:internal.GlobalVariable.Glb_Duration_Time, ... ])",,,2018-09-20 13:39:07,2018-09-20 13:39:07,0.011s,PASSED
"Statement - mainrequest.getHttpHeaderProperties().add(new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, (Basic  + internal.GlobalVariable.Glb_Authorization_Token)))",,,2018-09-20 13:39:07,2018-09-20 13:39:07,0.008s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(mainrequest),,,2018-09-20 13:39:07,2018-09-20 13:39:08,0.463s,PASSED
verifyResponseStatusCode,,,2018-09-20 13:39:08,2018-09-20 13:39:08,0.006s,PASSED
verifyElementPropertyValue,,,2018-09-20 13:39:08,2018-09-20 13:39:08,0.023s,PASSED
Statement - realtime_ws = new java.util.Date(),,,2018-09-20 13:39:08,2018-09-20 13:39:08,0.004s,PASSED
Statement - Start = Glb_WorkshopStart,,,2018-09-20 13:39:08,2018-09-20 13:39:08,0.001s,PASSED
Statement - End = Glb_WorkshopEnd,,,2018-09-20 13:39:08,2018-09-20 13:39:08,0.001s,PASSED
Statement - Interval = Glb_Interval,,,2018-09-20 13:39:08,2018-09-20 13:39:08,0.000s,PASSED
Statement - Duration = Glb_Duration_Time,,,2018-09-20 13:39:08,2018-09-20 13:39:08,0.001s,PASSED
"Statement - realtime_ws.set([""hourOfDay"":Start, ""minute"":0])",,,2018-09-20 13:39:08,2018-09-20 13:39:08,0.001s,PASSED
"Statement - println(realtime_ws.format(""HH:mm""))",,,2018-09-20 13:39:08,2018-09-20 13:39:08,0.004s,PASSED
Statement - time_close_ws = new java.util.Date(),,,2018-09-20 13:39:08,2018-09-20 13:39:08,0.000s,PASSED
"Statement - time_close_ws.set([""hourOfDay"":End - Duration, ""minute"":0])",,,2018-09-20 13:39:08,2018-09-20 13:39:08,0.000s,PASSED
Statement - times = [],,,2018-09-20 13:39:08,2018-09-20 13:39:08,0.001s,PASSED
Statement - count = 0,,,2018-09-20 13:39:08,2018-09-20 13:39:08,0.000s,PASSED
Statement - While (realtime_ws.before(time_close_ws)),,,2018-09-20 13:39:08,2018-09-20 13:39:08,0.057s,PASSED
"Statement - For ([j = 0, j < count, (j++)])",,,2018-09-20 13:39:08,2018-09-20 13:39:08,0.293s,PASSED
,,,,,,
Test Cases/Toyota_GetPickUpTimes_JSON,,,2018-09-20 13:39:08,2018-09-20 13:39:09,0.823s,PASSED
