Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Toyota,,,2018-09-20 11:31:17,2018-09-20 11:31:19,2.071s,PASSED
,,,,,,
Test Cases/Toyota_GetDropOffTimes_JSON,,,2018-09-20 11:31:17,2018-09-20 11:31:18,1.113s,PASSED
Statement - Start_Date = Glb_ServiceDate,,,2018-09-20 11:31:17,2018-09-20 11:31:17,0.006s,PASSED
Statement - End_Date = Glb_ServiceDate,,,2018-09-20 11:31:17,2018-09-20 11:31:17,0.000s,PASSED
"Statement - mainrequest = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Toyota/GetDropOffTimes_JSON, [Start_Date:Start_Date, End_Date:End_Date, ServiceBay_Type:internal.GlobalVariable.Glb_ServiceBay_Type, Duration_Time:internal.GlobalVariable.Glb_Duration_Time])",,,2018-09-20 11:31:17,2018-09-20 11:31:17,0.013s,PASSED
"Statement - mainrequest.getHttpHeaderProperties().add(new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, (Basic  + internal.GlobalVariable.Glb_Authorization_Token)))",,,2018-09-20 11:31:17,2018-09-20 11:31:17,0.009s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(mainrequest),,,2018-09-20 11:31:17,2018-09-20 11:31:18,0.427s,PASSED
verifyResponseStatusCode,,,2018-09-20 11:31:18,2018-09-20 11:31:18,0.006s,PASSED
verifyElementPropertyValue,,,2018-09-20 11:31:18,2018-09-20 11:31:18,0.023s,PASSED
Statement - realtime_ws = new java.util.Date(),,,2018-09-20 11:31:18,2018-09-20 11:31:18,0.003s,PASSED
Statement - Start = Glb_WorkshopStart,,,2018-09-20 11:31:18,2018-09-20 11:31:18,0.001s,PASSED
Statement - End = Glb_WorkshopEnd,,,2018-09-20 11:31:18,2018-09-20 11:31:18,0.001s,PASSED
Statement - Interval = Glb_Interval,,,2018-09-20 11:31:18,2018-09-20 11:31:18,0.000s,PASSED
Statement - Duration = Glb_Duration_Time,,,2018-09-20 11:31:18,2018-09-20 11:31:18,0.001s,PASSED
"Statement - realtime_ws.set([""hourOfDay"":Start, ""minute"":0])",,,2018-09-20 11:31:18,2018-09-20 11:31:18,0.001s,PASSED
"Statement - println(realtime_ws.format(""HH:mm""))",,,2018-09-20 11:31:18,2018-09-20 11:31:18,0.003s,PASSED
Statement - time_close_ws = new java.util.Date(),,,2018-09-20 11:31:18,2018-09-20 11:31:18,0.001s,PASSED
